language,books,chapter,url
mar,luk,1,https://youtu.be/GMBOW3z7xuw
mar,luk,1,https://youtu.be/SBya4fNbO0Y
mar,luk,2,https://youtu.be/oKP4BeSipD8
mar,luk,2,https://youtu.be/glFqiIDZIIc
mar,luk,2,https://youtu.be/rTfHmBK1MTw
mar,luk,6,https://youtu.be/33R_Y8dfHhc
mar,luk,12,https://youtu.be/ZGfSTBMRAgY
mar,luk,6,https://youtu.be/f8XtOQUu3-4
mar,luk,7,https://youtu.be/66lZS_9MUKw
mar,luk,10,https://youtu.be/Agr_wSGKTK0
mar,luk,11,https://youtu.be/WmtV4zVUEJE
mar,luk,12,https://youtu.be/pdE8U98Yf0o
mar,luk,15,https://youtu.be/Mk4lLkznv7k
mar,luk,15,https://youtu.be/ljM2kY1M1fI
mar,luk,16,https://youtu.be/apQ6Z_ucvpY
mar,luk,18,https://youtu.be/dxT_fQmziqM
mar,jhn,2,https://youtu.be/rvGZXZzUrVg
mar,jhn,4,https://youtu.be/7fT5AlbtuV4
mar,jhn,5,https://youtu.be/_5sEIM-M2ZI
mar,jhn,9,https://youtu.be/25d5wuC4_-A
mar,jhn,11,https://youtu.be/1qHCiu1NbJg
mar,jhn,21,https://youtu.be/4E67qTjI59I
mar,jhn,6,https://youtu.be/kosVqMlIVv4
mar,jhn,8,https://youtu.be/mrJnAP4SOuA
mar,jhn,10,https://youtu.be/Ax5N-XGqMfg
mar,jhn,13,https://youtu.be/c0srZsauNlE
mar,jhn,15,https://youtu.be/fqiuLcl9VW8
mar,jhn,16,https://youtu.be/g9NUFOoidAo
mar,jhn,17,https://youtu.be/0qaNaQGE3J4
nep,mat,1,https://youtu.be/FgVlY2CVnWY
nep,mat,15,https://youtu.be/503b9EN7Nmo
nep,mat,14,https://youtu.be/hMeBHuRYWcw
nep,mat,13,https://youtu.be/N44x2UsxAfg
nep,mat,12,https://youtu.be/wUzk8s9zp7I
nep,mat,11,https://youtu.be/e2RX45rZWZc
nep,mat,10,https://youtu.be/jGPZpsjY4pg
nep,mat,9,https://youtu.be/Z4Qrlh719eY
nep,mat,8,https://youtu.be/UTxyG7OdVF4
nep,mat,7,https://youtu.be/cRruPBtWS-g
nep,mat,6,https://youtu.be/uo6Lj4KgBag
nep,mat,5,https://youtu.be/l0mD5gLNcoY
nep,mat,4,https://youtu.be/R7CTS2UmolI
nep,mat,3,https://youtu.be/ggEjmEUdRzg
nep,mat,2,https://youtu.be/7LAJA3h7MLI
nep,mat,16,https://youtu.be/hZLijb5PxLc
nep,mat,17,https://youtu.be/ky-plh-H7ks
nep,mat,18,https://youtu.be/HDgIf5GW0RA
nep,mat,19,https://youtu.be/_XT8brQwH7M
nep,mat,20,https://youtu.be/ayZI5Z96Wbw
nep,mat,21,https://youtu.be/pSDORPQIUeE
nep,mat,22,https://youtu.be/TOlVoxhMsg4
nep,mat,23,https://youtu.be/ud8vVEMRUrw
nep,mat,24,https://youtu.be/fvk-BPyM8ns
nep,mat,25,https://youtu.be/8MBlr5F3p38
nep,mat,26,https://youtu.be/Mqiu4aoyRh4
nep,mat,26,https://youtu.be/BM7IFGz1mB0
nep,mat,27,https://youtu.be/2CpAIvkstzg
nep,mat,27,https://youtu.be/CcI-MD0vPsM
nep,mat,28,https://youtu.be/OzLUrnAbpUQ
nep,mrk,1,https://youtu.be/FYjBTSyMANA
nep,mrk,2,https://youtu.be/nbIaRiaCAi4
nep,mrk,3,https://youtu.be/9U-4KGSXm5s
nep,mrk,4,https://youtu.be/iFparLR6YTw
nep,mrk,5,https://youtu.be/m2HMXdwsj60
nep,mrk,6,https://youtu.be/p7YCE8EZta8
nep,mrk,7,https://youtu.be/SoIT26ezNa8
nep,mrk,8,https://youtu.be/23obg7R_E4Q
nep,mrk,9,https://youtu.be/mRvr46HX058
nep,mrk,10,https://youtu.be/AzYXEYF_RXk
nep,mrk,11,https://youtu.be/PiH7GYqu3Pg
nep,mrk,12,https://youtu.be/V3xLGs3p93o
nep,mrk,13,https://youtu.be/3YoAyqEgQL0
nep,mrk,14,https://youtu.be/VYTrUfUJEK4
nep,mrk,14,https://youtu.be/Y1q85pdpOBs
nep,mrk,15,https://youtu.be/o8QuWSHh3IA
nep,mrk,16,https://youtu.be/CcQVECvV6yk
nep,luk,1,https://youtu.be/qb0s8sGfpqE
nep,luk,1,https://youtu.be/pNGnnlE-ku4
nep,luk,2,https://youtu.be/K4YX43kzpnc
nep,luk,3,https://youtu.be/mCY-4cFwRio
nep,luk,4,https://youtu.be/EchJFHTjCds
nep,luk,5,https://youtu.be/-t42bO2zX3Y
nep,luk,6,https://youtu.be/Cjd2yWRPcIU
nep,luk,7,https://youtu.be/S8Ky5O9p5e4
nep,luk,8,https://youtu.be/g4AEzUaBjZQ
nep,luk,8,https://youtu.be/IKsCjKRnSlU
nep,luk,9,https://youtu.be/rpHGLpUxftA
nep,luk,9,https://youtu.be/KCNFZ1yxWlI
nep,luk,10,https://youtu.be/aIPKq48QHbw
nep,luk,11,https://youtu.be/rkCHsQ7KeMM
nep,luk,12,https://youtu.be/JuShkjHtD-M
nep,luk,13,https://youtu.be/DNKqpc56rKA
nep,luk,14,https://youtu.be/1cw14kWqu4Y
nep,luk,15,https://youtu.be/PjD-TTdiuRc
nep,luk,16,https://youtu.be/tLggmucF2gQ
nep,luk,17,https://youtu.be/FVOZzXOdLns
nep,luk,18,https://youtu.be/t9C3bVCFVzI
nep,luk,19,https://youtu.be/9Ri-gYRobBE
nep,luk,20,https://youtu.be/-5MoTtXIFME
nep,luk,21,https://youtu.be/O0XCcya8y3I
nep,luk,22,https://youtu.be/GDcWDGzfIXo
nep,luk,22,https://youtu.be/ti32i1KeLv0
nep,luk,23,https://youtu.be/dpKJldQiBV8
nep,luk,23,https://youtu.be/yzabEyPbcp0
nep,luk,24,https://youtu.be/hAUsTjqnhV0
nep,jhn,1,https://youtu.be/H-CGdUWujCI
nep,jhn,2,https://youtu.be/eLCXdMXdHV8
nep,jhn,3,https://youtu.be/XOp0LpzT7rI
nep,jhn,4,https://youtu.be/j9MW4lnG9vE
nep,jhn,5,https://youtu.be/E6A0z1O_A1I
nep,jhn,6,https://youtu.be/OV3q5wCMJrI
nep,jhn,6,https://youtu.be/KZ00J1_BsJw
nep,jhn,7,https://youtu.be/VqjrMVcerHo
nep,jhn,8,https://youtu.be/eVYNgF73vWs
nep,jhn,8,https://youtu.be/2mD7SBalyPE
nep,jhn,9,https://youtu.be/gw6iHoKyGas
nep,jhn,10,https://youtu.be/Q8Q7_fEGuTk
nep,jhn,11,https://youtu.be/CdTFXtlwVME
nep,jhn,12,https://youtu.be/sQggASaYIOY
nep,jhn,13,https://youtu.be/ABDzp30s2b8
nep,jhn,14,https://youtu.be/h0iJYe5Sv_U
nep,jhn,15,https://youtu.be/ZQ0TSXBSgb8
nep,jhn,16,https://youtu.be/tZUZuiLXy_Y
nep,jhn,17,https://youtu.be/81huGdAPvrE
nep,jhn,18,https://youtu.be/a7dPNstZGH8
nep,jhn,19,https://youtu.be/fddYGX3KBTQ
nep,jhn,19,https://youtu.be/1_KV2cZSydQ
nep,jhn,20,https://youtu.be/Z6phluDCSaM
nep,jhn,21,https://youtu.be/aKziv4ZVf5Q
nep,luk,5,https://youtu.be/Ol2W5tgVmiI
nep,luk,7,https://youtu.be/a5JX5BoWexA
nep,luk,13,https://youtu.be/2IQWS1S5stw
nep,luk,17,https://youtu.be/_qa8ZjTdTus
nep,luk,1,https://youtu.be/Yo9ahAapYnw
nep,luk,1,https://youtu.be/d82LRurTZqc
nep,luk,2,https://youtu.be/jime79g22S4
nep,luk,2,https://youtu.be/53j0W20L5lE
nep,luk,2,https://youtu.be/NB85VVT5tho
nep,luk,6,https://youtu.be/XTnrOa_JBdM
nep,luk,12,https://youtu.be/2jKQeXW4Yvk
nep,luk,6,https://youtu.be/nNs1wBBU0wk
nep,luk,7,https://youtu.be/brXn5lKbqzA
nep,luk,10,https://youtu.be/4py9tvML8Xg
nep,luk,11,https://youtu.be/0hccCAifCTs
nep,luk,12,https://youtu.be/D3G7TbGXiWU
nep,luk,15,https://youtu.be/XtqvOumuYGM
nep,luk,15,https://youtu.be/EcJnV_KqiK4
nep,luk,16,https://youtu.be/6II8ZXCpxKE
nep,luk,18,https://youtu.be/d6EOmiSsygM
nep,jhn,2,https://youtu.be/x89dVt5I-3s
nep,jhn,4,https://youtu.be/5TF8S6-y5ks
nep,jhn,5,https://youtu.be/JQJvfIvJ1Qo
nep,jhn,9,https://youtu.be/NhdCcA_2mcs
nep,jhn,11,https://youtu.be/BUpWMJdy6Wo
nep,jhn,21,https://youtu.be/uyYFv_KznWM
nep,jhn,6,https://youtu.be/dlp8WSqgPfM
nep,jhn,8,https://youtu.be/ZH0Nh3gVeow
nep,jhn,10,https://youtu.be/_FS0KJ9-Qj0
nep,jhn,13,https://youtu.be/BsSHLqmNfYw
nep,jhn,15,https://youtu.be/RMKHbkgqwKw
nep,jhn,16,https://youtu.be/oYKowinhrls
nep,jhn,17,https://youtu.be/TAZonHFVNkg
tam,mrk,1,https://youtu.be/kkZ2XSQuL2o
tam,mrk,1,https://youtu.be/kSpZ_n0mOgk
tam,mrk,2,https://youtu.be/ZY-gRPvmvPM
tam,mrk,3,https://youtu.be/HE1Rhp02QKs
tam,mrk,4,https://youtu.be/ity98ba9z_M
tam,mrk,5,https://youtu.be/dKXE5FmgcC0
tam,mrk,5,https://youtu.be/rJA2AfTzo4c
tam,mrk,6,https://youtu.be/MRGAYZgVpGQ
tam,mrk,6,https://youtu.be/gqbR_381DlY
tam,mrk,7,https://youtu.be/0JwvANGDK5A
tam,mrk,7,https://youtu.be/zEkFBbV42uc
tam,mrk,8,https://youtu.be/Ig4PEPfWrAU
tam,mrk,8,https://youtu.be/bvDmnOYUUtw
tam,mrk,9,https://youtu.be/KLctf1ORoIg
tam,mrk,10,https://youtu.be/NsP0x9rgRFs
tam,mrk,11,https://youtu.be/cWHGTulVVnk
tam,mrk,8,https://youtu.be/AhbifuRjcDE
tam,mrk,9,https://youtu.be/hUp6PWn7VHM
tam,mrk,9,https://youtu.be/c0YQZcb3KsA
tam,mrk,10,https://youtu.be/65WmdFL-V04
tam,mrk,11,https://youtu.be/d-B8xET745U
tam,mrk,12,https://youtu.be/qpv5kcMK0zg
tam,mrk,12,https://youtu.be/ycA0SGjabmM
tam,mrk,14,https://youtu.be/wPDO6oEs288
tam,mrk,14,https://youtu.be/RF0qeofCQRk
tam,mrk,14,https://youtu.be/lhstLQWXHpU
tam,mrk,14,https://youtu.be/eTlm-3crROM
tam,mrk,15,https://youtu.be/GeWzEKi4QuM
tam,mrk,15,https://youtu.be/WTJ4rs-tCGQ
tam,mrk,15,https://youtu.be/LoBkVh4uGu4
tam,mrk,16,https://youtu.be/Sia1kIzt370
tam,mrk,3,https://youtu.be/o0V_jMiJ0oU
tam,mrk,4,https://youtu.be/MSZdatubRHc
tam,mrk,4,https://youtu.be/N51yD_HmIIE
tam,mrk,4,https://youtu.be/frAN7j-BCX4
tam,mrk,4,https://youtu.be/ndoRO0Me4us
tam,mrk,4,https://youtu.be/Uk-Qprjtsgw
tam,mrk,12,https://youtu.be/9w3Q4HiUoAg
tam,jhn,17,https://youtu.be/0dzABRgJnpY
tam,jhn,16,https://youtu.be/DokNrxauR0E
tam,jhn,15,https://youtu.be/3JRw8KKCDS4
tam,jhn,13,https://youtu.be/hgQacr3R460
tam,jhn,10,https://youtu.be/RqUOTRr_aZ4
tam,jhn,8,https://youtu.be/Lv-5os9O86g
tam,jhn,6,https://youtu.be/1184jlp79_U
tam,jhn,21,https://youtu.be/H7vfVeV4e8k
tam,jhn,11,https://youtu.be/Fsdb9sQ8NVQ
tam,jhn,9,https://youtu.be/2ghblokEQGk
tam,jhn,5,https://youtu.be/gxXg_NfHnvg
tam,jhn,4,https://youtu.be/w8hFUB5QUAM
tam,jhn,2,https://youtu.be/wHqb7MoUqlA
tam,luk,18,https://youtu.be/_-eydri3RZY
tam,luk,16,https://youtu.be/wJlPvkVZUW0
tam,luk,15,https://youtu.be/XUoZ1sqdmYo
tam,luk,15,https://youtu.be/a_VnZh0iKRg
tam,luk,12,https://youtu.be/8XFj875DzZE
tam,luk,11,https://youtu.be/Mcf3jyThSKA
tam,luk,10,https://youtu.be/NcOw_wGk3rI
tam,luk,7,https://youtu.be/W9uEze0lhdo
tam,luk,6,https://youtu.be/SIzRA3TJWRo
tam,luk,12,https://youtu.be/PYeUoAknayo
tam,luk,6,https://youtu.be/ltGJlV3NQjM
tam,luk,2,https://youtu.be/KBm0ExNJMSs
tam,luk,2,https://youtu.be/9n5nHUDlxbE
tam,luk,2,https://youtu.be/PFLK6d6fAtE
tam,luk,1,https://youtu.be/2TgO6In-v1U
tam,jhn,1,https://youtu.be/nl-gzjQJja8
tam,luk,17,https://youtu.be/tGSwOyo0t6I
tam,luk,13,https://youtu.be/CZnB22bHR2s
tam,luk,7,https://youtu.be/CrlS-Bj4-2g
tam,luk,5,https://youtu.be/dOw30tDygPc
tam,mat,25,https://youtu.be/m-pwC5MoHP8
tam,mat,25,https://youtu.be/p0T7WFR_HJ0
tam,mat,25,https://youtu.be/SLGZ0dU78kM
tam,mat,24,https://youtu.be/pEZWt-deTCk
tam,mat,22,https://youtu.be/wvC7Dlop850
tam,mat,21,https://youtu.be/ZVP0xtZP-Hs
tam,mat,20,https://youtu.be/BWiwXXPpvdE
tam,mat,18,https://youtu.be/J_47n7qC43E
tam,mat,13,https://youtu.be/5GWHV6jP63M
tam,mat,13,https://youtu.be/EuKM5e6G8TY
tam,mat,13,https://youtu.be/6fY8xuZZZtM
tam,mat,13,https://youtu.be/ft-95zUYIjE
tam,mat,28,https://youtu.be/hPbM6qJhy2A
tam,mat,24,https://youtu.be/f8QDeoycDps
tam,mat,24,https://youtu.be/OBEZJpc8qU8
tam,mat,19,https://youtu.be/d7gP_6L40Mw
tam,mat,7,https://youtu.be/yF2_f1zj3-Q
tam,mat,6,https://youtu.be/0Lrryf3mjvs
tam,mat,6,https://youtu.be/DJmGNK-ADsU
tam,mat,6,https://youtu.be/7XJTuwvIuPY
tam,mat,5,https://youtu.be/2JQfVB8R8dY
tam,mat,5,https://youtu.be/kdDq0-zl9Fc
tam,mat,5,https://youtu.be/rZxiwcnxvSw
tam,mat,4,https://youtu.be/0gZwPyWKdWg
tam,mat,3,https://youtu.be/LeMlA9NVlT8
tam,mat,1,https://youtu.be/ZOqbg1L4QII
tam,mat,20,https://youtu.be/tk69jPvguw8
tam,mat,17,https://youtu.be/iL_zW7C-gR4
tam,mat,9,https://youtu.be/_DbnsqNfLfM
tam,mat,1,https://youtu.be/VTWR_FRlEp0
tam,mat,28,https://youtu.be/nnWWoteRS50
tam,mat,27,https://youtu.be/OnAq6ha4BUM
tam,mat,27,https://youtu.be/6zTjoeRMoJ0
tam,mat,26,https://youtu.be/fs2jitodS00
tam,mat,26,https://youtu.be/x3Uo5XLCQMA
tam,mat,25,https://youtu.be/9zaxqnVNU8c
tam,mat,24,https://youtu.be/gFe3hAZ6V0w
tam,mat,23,https://youtu.be/AjJkl42uPaU
tam,mat,22,https://youtu.be/ard578FcLCY
tam,mat,21,https://youtu.be/r4NVnO6dqfw
tam,mat,20,https://youtu.be/_ity2AxWI9g
tam,mat,19,https://youtu.be/2FhVAvCyonA
tam,mat,18,https://youtu.be/lmFqjNV2dgE
tam,mat,17,https://youtu.be/DqE0fh6eecE
tam,mat,16,https://youtu.be/rJtJDX3EBrc
tam,mat,15,https://youtu.be/6IOUrtpGk5c
tam,mat,14,https://youtu.be/PTst2WFThrc
tam,mat,13,https://youtu.be/KMoQKqbxi1U
tam,mat,12,https://youtu.be/ALl8P7j15uM
tam,mat,11,https://youtu.be/0Ffv1nZc0FM
tam,mat,10,https://youtu.be/fLgXsbnkyv8
tam,mat,9,https://youtu.be/bgXvSDYWoI8
tam,mat,8,https://youtu.be/bywSkZ77iNY
tam,mat,7,https://youtu.be/-ZQlD6OHcsU
tam,mat,6,https://youtu.be/a2QbA-Fr2Go
tam,mat,5,https://youtu.be/7nAtvz3IEZQ
tam,mat,4,https://youtu.be/dWFOXnrzzXw
tam,mat,3,https://youtu.be/QJ8lK0zgV9w
tam,mat,2,https://youtu.be/NR-eVFB7x4w
tam,mrk,1,https://youtu.be/AnGj58py3Ls
tam,mrk,2,https://youtu.be/abNxo2TDztU
tam,mrk,3,https://youtu.be/APCt9x9zM9M
tam,mrk,4,https://youtu.be/SelcoO-n0LI
tam,mrk,5,https://youtu.be/2ZJOnNkzdgc
tam,mrk,6,https://youtu.be/SlGM5F4ruGQ
tam,mrk,7,https://youtu.be/5aAvUDfRksY
tam,mrk,8,https://youtu.be/DRA-6x640e8
tam,mrk,9,https://youtu.be/cs-b-2z_4g8
tam,mrk,10,https://youtu.be/U0qVgwjEz58
tam,mrk,11,https://youtu.be/7rX6GFGwkeo
tam,mrk,12,https://youtu.be/M_WeBhlbjFI
tam,mrk,13,https://youtu.be/XYLCbJGJ3hw
tam,mrk,14,https://youtu.be/w53mNVglahg
tam,mrk,14,https://youtu.be/O7zvvfkhtnI
tam,mrk,15,https://youtu.be/W-CqO8hWzFM
tam,mrk,16,https://youtu.be/sSpoBDnR4wc
tam,luk,1,https://youtu.be/6Db0jljxAMY
tam,luk,1,https://youtu.be/O9V_9tC66hw
tam,luk,2,https://youtu.be/t-AbFIqoo0E
tam,luk,3,https://youtu.be/POgcFARPYbY
tam,luk,4,https://youtu.be/pMWrX467O68
tam,luk,5,https://youtu.be/FVVx8cKe4fM
tam,luk,6,https://youtu.be/qT9rgdjcqhs
tam,luk,7,https://youtu.be/9FIEJZvhqio
tam,luk,8,https://youtu.be/Uq072fkmw2Q
tam,luk,8,https://youtu.be/uczwc4ZG5GI
tam,luk,9,https://youtu.be/0k8b7r0nf9A
tam,luk,9,https://youtu.be/dm1YsxpsiFw
tam,luk,10,https://youtu.be/8HaTHThbmsI
tam,luk,11,https://youtu.be/q3pbKtRKIYE
tam,luk,12,https://youtu.be/fk0fJUAVJ3k
tam,luk,13,https://youtu.be/gzdOyvG6G-A
tam,luk,14,https://youtu.be/cSjMRpUhHek
tam,luk,15,https://youtu.be/9LbXjjUpAkM
tam,luk,16,https://youtu.be/nNxpZ7mTuWQ
tam,luk,17,https://youtu.be/4x_29lhaozQ
tam,luk,18,https://youtu.be/FvZRfM2_Aq4
tam,luk,19,https://youtu.be/YYQdtVdfDjc
tam,luk,20,https://youtu.be/uQldsFzBpxU
tam,luk,21,https://youtu.be/0bXrQCk0vH8
tam,luk,22,https://youtu.be/Z8ryKvw7x2o
tam,luk,22,https://youtu.be/mkG507aRQCc
tam,luk,23,https://youtu.be/ORxSgb8Vlnw
tam,luk,23,https://youtu.be/DVMzfQ9rYsY
tam,luk,24,https://youtu.be/jJ6Q7s2Wzbg
tam,jhn,1,https://youtu.be/l6bCTIrKWgQ
tam,jhn,2,https://youtu.be/OL64KoL5I5w
tam,jhn,3,https://youtu.be/2sy0M3iv4tQ
tam,jhn,4,https://youtu.be/7hTJRqR6PMM
tam,jhn,5,https://youtu.be/7ru2XmP7yK0
tam,jhn,6,https://youtu.be/uD8Yw_-uqi0
tam,jhn,6,https://youtu.be/A9WDsSja4dk
tam,jhn,7,https://youtu.be/m2KxLj-MbHY
tam,jhn,8,https://youtu.be/w3l8atcxA60
tam,jhn,8,https://youtu.be/lXkhbFrFND4
tam,jhn,9,https://youtu.be/y4QoZdSXGj8
tam,jhn,10,https://youtu.be/xWTcX9gNA4U
tam,jhn,11,https://youtu.be/xz9-zHxgaHg
tam,jhn,12,https://youtu.be/DKLNfEFZZN8
tam,jhn,13,https://youtu.be/9vpTk1MkKUg
tam,jhn,14,https://youtu.be/l9D53puHrJg
tam,jhn,15,https://youtu.be/nnv5D2JH_rI
tam,jhn,16,https://youtu.be/4aweyELN2-I
tam,jhn,17,https://youtu.be/GD6rmFuYOcM
tam,jhn,18,https://youtu.be/qfr2_EKY82Q
tam,jhn,19,https://youtu.be/BNtrM0Dbq-Y
tam,jhn,19,https://youtu.be/0EnvYrUnEkY
tam,jhn,20,https://youtu.be/ZIdffVG2uPc
tam,jhn,21,https://youtu.be/JeUO06CjhMU
tel,mrk,1,https://youtu.be/CodaE751AZ0
tel,mrk,1,https://youtu.be/_dFuWySb_go
tel,mrk,2,https://youtu.be/L3vlRbx-K9E
tel,mrk,3,https://youtu.be/Zodvu4CX9lo
tel,mrk,4,https://youtu.be/BDMx97KQs3o
tel,mrk,5,https://youtu.be/QkUkr-aOau4
tel,mrk,5,https://youtu.be/iKLjhbu34qU
tel,mrk,6,https://youtu.be/1ZS1BNB9n1w
tel,mrk,6,https://youtu.be/yv8OraxIJtc
tel,mrk,7,https://youtu.be/zQsqOiErCIw
tel,mrk,7,https://youtu.be/5fHLu3q1M9U
tel,mrk,8,https://youtu.be/wJs62ZX1GJM
tel,mrk,8,https://youtu.be/UCP-vnl87cc
tel,mrk,9,https://youtu.be/qyZMPmaIii8
tel,mrk,10,https://youtu.be/PCKHGQ0Xy70
tel,mrk,11,https://youtu.be/MHTEFZRYtJA
tel,mrk,8,https://youtu.be/JDwqckIlkDQ
tel,mrk,9,https://youtu.be/leaKQxufwtw
tel,mrk,9,https://youtu.be/5-D0DggwziY
tel,mrk,10,https://youtu.be/faaDE41bDDI
tel,mrk,11,https://youtu.be/pqz-QRax7DE
tel,mrk,12,https://youtu.be/Uq4pX62bsQk
tel,mrk,12,https://youtu.be/TD4NPo5Tzvw
tel,mrk,14,https://youtu.be/pmhqWqZDK84
tel,mrk,14,https://youtu.be/AQwV9F405_Q
tel,mrk,14,https://youtu.be/oshA18rKC2A
tel,mrk,14,https://youtu.be/rGTIDAunDJE
tel,mrk,15,https://youtu.be/r8HCzLHIBcc
tel,mrk,15,https://youtu.be/c8uXhSt6HiI
tel,mrk,15,https://youtu.be/WZM7SipMju0
tel,mrk,16,https://youtu.be/GQeZnmHy38E
tel,mrk,3,https://youtu.be/hoIUWXB01Yg
tel,mrk,4,https://youtu.be/_3av7iIjUUE
tel,mrk,4,https://youtu.be/Mnp7LIWdf9I
tel,mrk,4,https://youtu.be/azrLf5gl30I
tel,mrk,4,https://youtu.be/mUhV5ucSKsg
tel,mrk,7,https://youtu.be/nz_qfMY82qM
tel,mrk,12,https://youtu.be/ns9M90p3bmw
tel,jhn,17,https://youtu.be/lHAnJ-5WYdk
tel,jhn,16,https://youtu.be/GNoQMiV_hR8
tel,jhn,15,https://youtu.be/dDA0ux2HC00
tel,jhn,13,https://youtu.be/aH12uLKxDc4
tel,jhn,10,https://youtu.be/4Lrat07LWOA
tel,jhn,8,https://youtu.be/xsK-Bm3Wnc4
tel,jhn,6,https://youtu.be/lIfAHp0ZtEc
tel,jhn,21,https://youtu.be/l_1I4NIYXTs
tel,jhn,11,https://youtu.be/QwFT0McoE2Q
tel,jhn,9,https://youtu.be/XAY33Hh337g
tel,jhn,5,https://youtu.be/cyejpvTNnf4
tel,jhn,4,https://youtu.be/spGOxU4Wz_s
tel,jhn,2,https://youtu.be/8lr-IBFcqMI
tel,luk,18,https://youtu.be/-EE1T82RED8
tel,luk,16,https://youtu.be/knc2EwNOcmA
tel,luk,15,https://youtu.be/QsHwRDiATPc
tel,luk,15,https://youtu.be/MliTFD3oIdc
tel,luk,12,https://youtu.be/RQmsCSLmVjA
tel,luk,11,https://youtu.be/CHy9Bo_JdDU
tel,luk,10,https://youtu.be/qaA2UofToBM
tel,luk,7,https://youtu.be/1Hjo63No7Rk
tel,luk,6,https://youtu.be/zuJbRiioDEw
tel,luk,12,https://youtu.be/sGYDkTaLqD8
tel,luk,6,https://youtu.be/QrysWoYX4vc
tel,luk,2,https://youtu.be/kk6v7mzQh54
tel,luk,2,https://youtu.be/oRqjQgqjqvA
tel,luk,2,https://youtu.be/RMBsz_5t4v8
tel,jhn,1,https://youtu.be/v5_XBaXSSV0
tel,luk,1,https://youtu.be/DFhGdhqVY_o
tel,luk,17,https://youtu.be/n3SameuYSdc
tel,luk,13,https://youtu.be/PotHyT2TgLY
tel,luk,7,https://youtu.be/FgRKBx4KEnQ
tel,luk,5,https://youtu.be/WI-LpBTgqHE
tel,mat,25,https://youtu.be/TZnkGxhcXmI
tel,mat,25,https://youtu.be/Y1nSELhtCIk
tel,mat,25,https://youtu.be/6Cm8YtnGWLg
tel,mat,24,https://youtu.be/UQ2RR2s48kY
tel,mat,22,https://youtu.be/VJeus8AEGrY
tel,mat,21,https://youtu.be/iDyjmyTxHbI
tel,mat,18,https://youtu.be/JlB-rW10Wkc
tel,mat,20,https://youtu.be/Y0XEhUE4sVo
tel,mat,13,https://youtu.be/hvjr_vO1XT8
tel,mat,13,https://youtu.be/j4tO6O256Dc
tel,mat,13,https://youtu.be/hpdMAvXiL3c
tel,mat,13,https://youtu.be/h65zfnBztUU
tel,mat,28,https://youtu.be/CufhblTJSvs
tel,mat,24,https://youtu.be/fnGm-lob2wI
tel,mat,24,https://youtu.be/pCcxuHuLSYg
tel,mat,19,https://youtu.be/ZTjnVluHau4
tel,mat,7,https://youtu.be/cQDQfW_8ZIY
tel,mat,6,https://youtu.be/wOz0qxP1c5w
tel,mat,6,https://youtu.be/rCBNLevL3V4
tel,mat,6,https://youtu.be/TPeoCmW_Wf4
tel,mat,5,https://youtu.be/XI0Vf0FeGZI
tel,mat,5,https://youtu.be/kGjFyQWtSas
tel,mat,5,https://youtu.be/TnF7prjznTY
tel,mat,4,https://youtu.be/0hORMHW5wTU
tel,mat,3,https://youtu.be/I2gWGlzgLfs
tel,mat,1,https://youtu.be/BrD4RTkIsT0
tel,mat,20,https://youtu.be/QVNZMs8DJJo
tel,mat,17,https://youtu.be/ILPshr6Y120
tel,mat,9,https://youtu.be/O3tl5yj1aao
tel,mat,1,https://youtu.be/UhKyllntuqQ
tel,mat,2,https://youtu.be/WrYPa7BRls4
tel,mat,3,https://youtu.be/wX5YArqzIPI
tel,mat,4,https://youtu.be/XXpbOPnMx9I
tel,mat,5,https://youtu.be/pA9Fy--ffWg
tel,mat,6,https://youtu.be/NDwWiDbWj9o
tel,mat,7,https://youtu.be/FTAlpCHtwv0
tel,mat,8,https://youtu.be/xCKCvftgcQE
tel,mat,9,https://youtu.be/cpjyKYwT-FI
tel,mat,10,https://youtu.be/LmcxsYwgLgg
tel,mat,11,https://youtu.be/NMB51Ydi53o
tel,mat,12,https://youtu.be/9tiI5Di5Es0
tel,mat,13,https://youtu.be/RMfCs0T67e8
tel,mat,14,https://youtu.be/Zv2MVi6FWWs
tel,mat,15,https://youtu.be/LoS39KiVTLo
tel,mat,16,https://youtu.be/CIxxD7ZytZs
tel,mat,17,https://youtu.be/nqSD7rNb01c
tel,mat,18,https://youtu.be/H6bkHBCD4Gc
tel,mat,19,https://youtu.be/aBx_97O3ttM
tel,mat,20,https://youtu.be/t3SgkJXRRzk
tel,mat,21,https://youtu.be/D-8TqCUZbKc
tel,mat,22,https://youtu.be/YH2u5fUQFuo
tel,mat,23,https://youtu.be/OOHDIyacxvI
tel,mat,24,https://youtu.be/UFC-3-rGZtI
tel,mat,25,https://youtu.be/jK5GuQBhW_8
tel,mat,26,https://youtu.be/DyQM0j81aSg
tel,mat,26,https://youtu.be/qsPGhk7bE80
tel,mat,27,https://youtu.be/s7YSg5d0qtc
tel,mat,27,https://youtu.be/VVaKBgAvPhM
tel,mat,28,https://youtu.be/87NXza3KU7o
tel,mrk,1,https://youtu.be/tb28ag10vtU
tel,mrk,2,https://youtu.be/6fufb9RkGUs
tel,mrk,3,https://youtu.be/Il1eqMIyf0o
tel,mrk,4,https://youtu.be/0y_O1Je9-WA
tel,mrk,5,https://youtu.be/EwVxXfqWpKg
tel,mrk,6,https://youtu.be/5Sc8wkevGGw
